1100,서울특별시,1101,종로구,,창신제2동제1투,1260,707,346,323,11,0,9,0,0,1,1,1,0,2,694,13,553
1100,서울특별시,1101,종로구,,창신제2동제2투,1910,1193,602,532,26,0,8,1,0,0,2,2,1,1,1175,18,717
1100,서울특별시,1101,종로구,,창신제2동제3투,1581,876,475,352,17,0,11,1,0,2,3,0,0,0,861,15,705
1100,서울특별시,1101,종로구,창신제3동,소계,5236,4067,2036,1848,109,1,16,1,0,4,3,3,0,0,4021,46,1169
1100,서울특별시,1101,종로구,,관내사전투표,1983,1982,1131,786,46,0,3,1,0,1,0,0,0,0,1968,14,1
1100,서울특별시,1101,종로구,,창신제3동제1투,1204,707,335,334,19,1,7,0,0,1,1,1,0,0,699,8,497
1100,서울특별시,1101,종로구,,창신제3동제2투,2049,1378,570,728,44,0,6,0,0,2,2,2,0,0,1354,24,671
1100,서울특별시,1101,종로구,숭인제1동,소계,4575,3286,1641,1489,84,1,26,1,1,2,1,1,1,0,3248,38,1289
1100,서울특별시,1101,종로구,,관내사전투표,1523,1522,867,600,31,1,7,1,0,1,0,0,1,0,1509,13,1
1100,서울특별시,1101,종로구,,숭인제1동제1투,1729,948,417,475,24,0,12,0,0,0,1,0,0,0,929,19,781
1100,서울특별시,1101,종로구,,숭인제1동제2투,1323,816,357,414,29,0,7,0,1,1,0,1,0,0,810,6,507
1100,서울특별시,1101,종로구,숭인제2동,소계,7970,5605,2866,2394,185,0,49,3,1,1,9,10,2,2,5522,83,2365
1100,서울특별시,1101,종로구,,관내사전투표,2433,2431,1397,921,63,0,15,2,0,1,1,3,0,0,2403,28,2
1100,서울특별시,1101,종로구,,숭인제2동제1투,2200,1291,555,621,64,0,12,0,0,0,4,2,1,0,1259,32,909
1100,서울특별시,1101,종로구,,숭인제2동제2투,1687,925,419,451,27,0,10,1,1,0,2,3,1,0,915,10,762
1100,서울특별시,1101,종로구,,숭인제2동제3투,1650,958,495,401,31,0,12,0,0,0,2,2,0,2,945,13,692
1100,서울특별시,1101,종로구,잘못 투입·구분된 투표지,,0,41,21,17,2,0,0,0,0,0,0,0,0,0,40,1,-41
1100,서울특별시,1102,중구,합계,,111448,84998,38244,42906,2310,46,463,19,10,17,67,57,17,28,84184,814,26450
1100,서울특별시,1102,중구,거소·선상투표,,196,185,59,105,5,0,1,0,0,0,0,0,1,1,172,13,11
1100,서울특별시,1102,중구,관외사전투표,,11572,11562,5524,5488,351,6,78,3,1,2,6,16,0,7,11482,80,10
1100,서울특별시,1102,중구,재외투표,,1359,915,467,346,20,0,5,1,0,0,1,1,0,0,841,74,444
1100,서울특별시,1102,중구,소공동,소계,1747,1296,489,734,50,1,6,2,0,0,0,3,1,0,1286,10,451
1100,서울특별시,1102,중구,,관내사전투표,469,469,228,223,10,0,3,1,0,0,0,1,0,0,466,3,0
1100,서울특별시,1102,중구,,소공동제1투,341,179,56,113,6,1,0,0,0,0,0,2,0,0,178,1,162
1100,서울특별시,1102,중구,,소공동제2투,937,648,205,398,34,0,3,1,0,0,0,0,1,0,642,6,289
1100,서울특별시,1102,중구,회현동,소계,3883,2519,965,1460,50,0,15,2,0,2,3,0,0,0,2497,22,1364
1100,서울특별시,1102,중구,,관내사전투표,1135,1135,506,603,12,0,6,1,0,1,1,0,0,0,1130,5,0
1100,서울특별시,1102,중구,,회현동제1투,2132,1083,342,689,31,0,6,0,0,1,1,0,0,0,1070,13,1049
1100,서울특별시,1102,중구,,회현동제2투,616,301,117,168,7,0,3,1,0,0,1,0,0,0,297,4,315
1100,서울특별시,1102,중구,명동,소계,2150,1515,593,860,37,1,12,0,0,1,2,0,1,0,1507,8,635
1100,서울특별시,1102,중구,,관내사전투표,780,780,362,390,19,1,3,0,0,1,0,0,1,0,777,3,0
1100,서울특별시,1102,중구,,명동제1투,1262,697,223,441,18,0,8,0,0,0,2,0,0,0,692,5,565
1100,서울특별시,1102,중구,,명동제2투,108,38,8,29,0,0,1,0,0,0,0,0,0,0,38,0,70
1100,서울특별시,1102,중구,필동,소계,3998,3081,1396,1550,73,1,17,0,0,2,4,2,0,0,3045,36,917
1100,서울특별시,1102,중구,,관내사전투표,1889,1889,960,865,41,1,6,0,0,0,1,2,0,0,1876,13,0
1100,서울특별시,1102,중구,,필동제1투,1068,583,217,334,15,0,4,0,0,2,2,0,0,0,574,9,485
1100,서울특별시,1102,중구,,필동제2투,1041,609,219,351,17,0,7,0,0,0,1,0,0,0,595,14,432
1100,서울특별시,1102,중구,장충동,소계,3940,2902,1316,1437,81,2,26,0,0,1,2,2,0,1,2868,34,1038
1100,서울특별시,1102,중구,,관내사전투표,1418,1417,737,617,37,2,10,0,0,0,0,2,0,1,1406,11,1
1100,서울특별시,1102,중구,,장충동제1투,1268,747,282,428,19,0,8,0,0,0,2,0,0,0,739,8,521
1100,서울특별시,1102,중구,,장충동제2투,1254,738,297,392,25,0,8,0,0,1,0,0,0,0,723,15,516
1100,서울특별시,1102,중구,광희동,소계,3757,2435,928,1389,65,0,13,0,0,0,1,2,1,0,2399,36,1322
1100,서울특별시,1102,중구,,관내사전투표,583,583,292,274,8,0,1,0,0,0,0,1,0,0,576,7,0
1100,서울특별시,1102,중구,,광희동제1투,1391,708,270,405,20,0,2,0,0,0,0,1,1,0,699,9,683
1100,서울특별시,1102,중구,,광희동제2투,1783,1144,366,710,37,0,10,0,0,0,1,0,0,0,1124,20,639
1100,서울특별시,1102,중구,을지로동,소계,1478,987,390,559,25,1,4,0,0,0,1,0,0,0,980,7,491
1100,서울특별시,1102,중구,,관내사전투표,446,446,208,223,11,0,2,0,0,0,0,0,0,0,444,2,0
1100,서울특별시,1102,중구,,을지로동제1투,544,237,70,155,6,1,1,0,0,0,1,0,0,0,234,3,307
1100,서울특별시,1102,중구,,을지로동제2투,488,304,112,181,8,0,1,0,0,0,0,0,0,0,302,2,184
1100,서울특별시,1102,중구,신당동,소계,7063,5048,2400,2422,124,5,37,1,1,1,2,3,2,1,4999,49,2015
1100,서울특별시,1102,중구,,관내사전투표,2546,2546,1361,1092,61,2,12,0,0,0,1,2,1,0,2532,14,0
1100,서울특별시,1102,중구,,신당동제1투,1558,755,334,376,17,2,6,1,1,1,0,1,0,1,740,15,803
1100,서울특별시,1102,중구,,신당동제2투,1518,910,332,536,26,1,6,0,0,0,0,0,1,0,902,8,608
1100,서울특별시,1102,중구,,신당동제3투,1441,837,373,418,20,0,13,0,0,0,1,0,0,0,825,12,604
1100,서울특별시,1102,중구,다산동,소계,10155,7101,3350,3391,211,10,45,1,0,0,7,6,2,6,7029,72,3054
1100,서울특별시,1102,중구,,관내사전투표,2677,2677,1459,1114,60,5,11,1,0,0,2,2,0,0,2654,23,0
1100,서울특별시,1102,중구,,다산동제1투,1909,1042,443,540,38,2,8,0,0,0,0,1,1,4,1037,5,867
1100,서울특별시,1102,중구,,다산동제2투,2095,1292,555,653,47,2,11,0,0,0,2,0,0,1,1271,21,803
1100,서울특별시,1102,중구,,다산동제3투,1640,959,414,491,32,1,6,0,0,0,3,1,1,0,949,10,681
1100,서울특별시,1102,중구,,다산동제4투,1834,1131,479,593,34,0,9,0,0,0,0,2,0,1,1118,13,703
1100,서울특별시,1102,중구,약수동,소계,13658,10613,4561,5623,279,4,40,4,1,3,12,5,4,4,10540,73,3045
1100,서울특별시,1102,중구,,관내사전투표,4329,4328,2163,2018,102,2,13,4,0,0,2,1,2,2,4309,19,1
1100,서울특별시,1102,중구,,약수동제1투,1256,647,253,357,22,1,3,0,0,0,0,0,0,0,636,11,609
1100,서울특별시,1102,중구,,약수동제2투,1448,1006,475,490,29,0,2,0,0,0,1,0,0,0,997,9,442
1100,서울특별시,1102,중구,,약수동제3투,2380,1749,519,1154,52,0,4,0,0,1,4,2,1,0,1737,12,631
1100,서울특별시,1102,중구,,약수동제4투,2252,1655,544,1037,51,1,5,0,1,2,1,2,0,0,1644,11,597
1100,서울특별시,1102,중구,,약수동제5투,1993,1228,607,567,23,0,13,0,0,0,4,0,1,2,1217,11,765
1100,서울특별시,1102,중구,청구동,소계,10615,8150,3605,4209,202,7,34,2,2,0,6,1,1,3,8072,78,2465
1100,서울특별시,1102,중구,,관내사전투표,2784,2784,1486,1199,70,1,5,1,0,0,1,0,0,1,2764,20,0
1100,서울특별시,1102,중구,,청구동제1투,1025,623,300,290,17,0,7,0,0,0,2,0,0,0,616,7,402
1100,서울특별시,1102,중구,,청구동제2투,1413,752,305,407,28,0,1,0,0,0,2,0,0,0,743,9,661
1100,서울특별시,1102,중구,,청구동제3투,1835,1421,470,899,28,2,5,0,1,0,0,1,1,1,1408,13,414
1100,서울특별시,1102,중구,,청구동제4투,1431,1023,429,540,30,2,8,1,0,0,0,0,0,0,1010,13,408
1100,서울특별시,1102,중구,,청구동제5투,2127,1547,615,874,29,2,8,0,1,0,1,0,0,1,1531,16,580
1100,서울특별시,1102,중구,신당제5동,소계,8626,6268,3043,2946,173,0,34,1,1,0,6,8,2,1,6215,53,2358
1100,서울특별시,1102,중구,,관내사전투표,3162,3162,1718,1335,74,0,10,1,0,0,3,5,0,0,3146,16,0
1100,서울특별시,1102,중구,,신당제5동제1투,1634,864,376,434,28,0,7,0,0,0,2,1,0,1,849,15,770
1100,서울특별시,1102,중구,,신당제5동제2투,2367,1340,573,705,31,0,14,0,0,0,1,2,0,0,1326,14,1027
1100,서울특별시,1102,중구,,신당제5동제3투,1463,902,376,472,40,0,3,0,1,0,0,0,2,0,894,8,561
1100,서울특별시,1102,중구,동화동,소계,8177,6359,2818,3280,179,4,23,0,0,0,4,0,1,4,6313,46,1818
1100,서울특별시,1102,중구,,관내사전투표,3068,3063,1563,1408,77,0,3,0,0,0,0,0,0,1,3052,11,5
1100,서울특별시,1102,중구,,동화동제1투,898,530,202,303,14,1,3,0,0,0,0,0,1,1,525,5,368
1100,서울특별시,1102,중구,,동화동제2투,1388,967,351,555,37,1,6,0,0,0,1,0,0,0,951,16,421
1100,서울특별시,1102,중구,,동화동제3투,1577,1054,377,631,31,2,5,0,0,0,1,0,0,0,1047,7,523
1100,서울특별시,1102,중구,,동화동제4투,1246,745,325,383,20,0,6,0,0,0,2,0,0,2,738,7,501
1100,서울특별시,1102,중구,황학동,소계,10175,7288,3380,3581,194,2,41,1,3,5,5,4,0,0,7216,72,2887
1100,서울특별시,1102,중구,,관내사전투표,2795,2795,1484,1206,71,0,13,0,1,1,1,2,0,0,2779,16,0
1100,서울특별시,1102,중구,,황학동제1투,2908,1612,679,851,49,1,9,1,0,0,3,1,0,0,1594,18,1296
1100,서울특별시,1102,중구,,황학동제2투,1834,1042,464,513,36,1,7,0,1,2,0,1,0,0,1025,17,792
1100,서울특별시,1102,중구,,황학동제3투,2638,1839,753,1011,38,0,12,0,1,2,1,0,0,0,1818,21,799
1100,서울특별시,1102,중구,중림동,소계,8899,6768,2957,3523,191,2,32,1,1,0,5,4,1,0,6717,51,2131
1100,서울특별시,1102,중구,,관내사전투표,2680,2680,1375,1209,70,0,8,0,0,0,1,1,0,0,2664,16,0
1100,서울특별시,1102,중구,,중림동제1투,2013,1332,488,792,31,0,3,0,0,0,1,2,1,0,1318,14,681
1100,서울특별시,1102,중구,,중림동제2투,2075,1213,496,663,36,1,7,0,0,0,1,1,0,0,1205,8,862
1100,서울특별시,1102,중구,,중림동제3투,2131,1543,598,859,54,1,14,1,1,0,2,0,0,0,1530,13,588
1100,서울특별시,1102,중구,잘못 투입·구분된 투표지,,0,6,3,3,0,0,0,0,0,0,0,0,0,0,6,0,-6
1100,서울특별시,1103,용산구,합계,,199077,152068,60063,85047,4374,67,755,37,24,56,86,100,27,46,150682,1386,47009
1100,서울특별시,1103,용산구,거소·선상투표,,273,257,83,129,9,1,2,0,0,1,0,1,1,0,227,30,16
1100,서울특별시,1103,용산구,관외사전투표,,20976,20972,9076,10983,588,9,112,5,2,4,6,22,3,11,20821,151,4
1100,서울특별시,1103,용산구,재외투표,,2982,2082,857,978,62,1,7,0,3,2,1,0,0,0,1911,171,900
1100,서울특별시,1103,용산구,후암동,소계,13481,9953,4853,4642,290,3,50,5,0,2,6,8,6,0,9865,88,3528
1100,서울특별시,1103,용산구,,관내사전투표,4762,4762,2613,1995,125,2,6,1,0,0,0,2,2,0,4746,16,0
1100,서울특별시,1103,용산구,,후암동제1투,2547,1469,643,743,48,0,13,1,0,0,0,1,0,0,1449,20,1078
1100,서울특별시,1103,용산구,,후암동제2투,1970,1140,513,540,49,0,8,1,0,0,2,3,1,0,1117,23,830
1100,서울특별시,1103,용산구,,후암동제3투,2058,1251,515,669,35,0,9,2,0,2,3,1,1,0,1237,14,807
1100,서울특별시,1103,용산구,,후암동제4투,2144,1331,569,695,33,1,14,0,0,0,1,1,2,0,1316,15,813
1100,서울특별시,1103,용산구,용산2가동,소계,7867,5534,2623,2577,211,5,42,1,1,5,7,4,0,3,5479,55,2333
1100,서울특별시,1103,용산구,,관내사전투표,2594,2594,1405,1059,93,3,12,1,0,1,0,2,0,1,2577,17,0
1100,서울특별시,1103,용산구,,용산2가동제1투,1726,893,363,469,35,1,8,0,1,0,1,1,0,2,881,12,833
1100,서울특별시,1103,용산구,,용산2가동제2투,1264,744,285,409,35,0,5,0,0,0,3,0,0,0,737,7,520
1100,서울특별시,1103,용산구,,용산2가동제3투,1073,648,290,313,26,1,10,0,0,0,0,0,0,0,640,8,425
1100,서울특별시,1103,용산구,,용산2가동제4투,1210,655,280,327,22,0,7,0,0,4,3,1,0,0,644,11,555
1100,서울특별시,1103,용산구,남영동,소계,6698,4404,2095,2040,142,5,44,2,1,3,4,11,1,1,4349,55,2294
1100,서울특별시,1103,용산구,,관내사전투표,2034,2034,1075,850,68,1,18,2,0,1,0,5,0,0,2020,14,0
1100,서울특별시,1103,용산구,,남영동제1투,2342,1180,536,565,42,2,11,0,0,1,2,1,0,0,1160,20,1162
1100,서울특별시,1103,용산구,,남영동제2투,2322,1190,484,625,32,2,15,0,1,1,2,5,1,1,1169,21,1132
1100,서울특별시,1103,용산구,청파동,소계,14261,9913,4920,4385,394,6,65,5,0,3,8,9,5,7,9807,106,4348
1100,서울특별시,1103,용산구,,관내사전투표,3688,3688,2098,1388,155,3,17,3,0,1,2,2,0,3,3672,16,0
1100,서울특별시,1103,용산구,,청파동제1투,1295,774,317,415,22,0,6,0,0,0,2,2,1,0,765,9,521
1100,서울특별시,1103,용산구,,청파동제2투,1603,964,490,422,23,0,9,0,0,0,1,0,1,1,947,17,639
1100,서울특별시,1103,용산구,,청파동제3투,1918,1162,613,485,41,1,8,1,0,0,1,0,0,2,1152,10,756
1100,서울특별시,1103,용산구,,청파동제4투,2218,1342,554,695,64,0,9,1,0,0,0,2,0,0,1325,17,876
1100,서울특별시,1103,용산구,,청파동제5투,1799,1075,457,537,51,1,6,0,0,0,0,2,3,0,1057,18,724
1100,서울특별시,1103,용산구,,청파동제6투,1740,908,391,443,38,1,10,0,0,2,2,1,0,1,889,19,832
1100,서울특별시,1103,용산구,원효로제1동,소계,12787,10037,4104,5443,348,4,33,3,0,3,6,5,1,4,9954,83,2750
1100,서울특별시,1103,용산구,,관내사전투표,4737,4737,2261,2291,157,2,5,1,0,0,1,3,0,1,4722,15,0
1100,서울특별시,1103,용산구,,원효로제1동제1투,2339,1527,658,758,72,1,12,1,0,1,1,2,1,0,1507,20,812
1100,서울특별시,1103,용산구,,원효로제1동제2투,2049,1346,462,809,49,1,8,0,0,1,0,0,0,2,1332,14,703
1100,서울특별시,1103,용산구,,원효로제1동제3투,2019,1293,361,863,40,0,3,1,0,0,4,0,0,1,1273,20,726
1100,서울특별시,1103,용산구,,원효로제1동제4투,1643,1134,362,722,30,0,5,0,0,1,0,0,0,0,1120,14,509
1100,서울특별시,1103,용산구,원효로제2동,소계,10135,7789,3334,4108,230,3,40,1,4,3,2,3,1,2,7731,58,2346
1100,서울특별시,1103,용산구,,관내사전투표,3275,3275,1665,1499,84,2,10,0,0,1,0,0,1,1,3263,12,0
1100,서울특별시,1103,용산구,,원효로제2동제1투,2804,1899,637,1170,58,1,13,0,1,1,0,1,0,0,1882,17,905
1100,서울특별시,1103,용산구,,원효로제2동제2투,1979,1282,462,753,45,0,8,0,1,0,1,0,0,0,1270,12,697
1100,서울특별시,1103,용산구,,원효로제2동제3투,2077,1333,570,686,43,0,9,1,2,1,1,2,0,1,1316,17,744
1100,서울특별시,1103,용산구,효창동,소계,8076,6423,2856,3276,193,1,28,1,0,1,2,4,0,1,6363,60,1653
1100,서울특별시,1103,용산구,,관내사전투표,3303,3303,1700,1464,100,1,9,1,0,1,0,1,0,0,3277,26,0
1100,서울특별시,1103,용산구,,효창동제1투,2248,1475,578,826,44,0,7,0,0,0,1,3,0,1,1460,15,773
1100,서울특별시,1103,용산구,,효창동제2투,1570,1044,344,644,35,0,7,0,0,0,0,0,0,0,1030,14,526
1100,서울특별시,1103,용산구,,효창동제3투,955,601,234,342,14,0,5,0,0,0,1,0,0,0,596,5,354
1100,서울특별시,1103,용산구,용문동,소계,9790,7570,3464,3723,255,5,42,0,1,2,7,10,1,2,7512,58,2220
1100,서울특별시,1103,용산구,,관내사전투표,3808,3808,2011,1642,108,4,20,0,0,0,0,3,1,0,3789,19,0
1100,서울특별시,1103,용산구,,용문동제1투,2232,1249,587,582,56,0,4,0,0,0,4,3,0,1,1237,12,983
1100,서울특별시,1103,용산구,,용문동제2투,1780,1091,408,616,42,0,10,0,0,1,2,1,0,0,1080,11,689
1100,서울특별시,1103,용산구,,용문동제3투,1970,1422,458,883,49,1,8,0,1,1,1,3,0,1,1406,16,548
1100,서울특별시,1103,용산구,한강로동,소계,16116,12170,3795,7863,355,2,39,1,1,4,4,3,2,0,12069,101,3946
1100,서울특별시,1103,용산구,,관내사전투표,3804,3804,1556,2121,92,0,8,1,1,1,0,2,1,0,3783,21,0
1100,서울특별시,1103,용산구,,한강로동제1투,2152,1559,457,1021,56,2,5,0,0,1,1,0,1,0,1544,15,593
1100,서울특별시,1103,용산구,,한강로동제2투,2976,1818,352,1386,59,0,5,0,0,1,0,0,0,0,1803,15,1158
1100,서울특별시,1103,용산구,,한강로동제3투,2402,1747,663,966,87,0,7,0,0,1,0,0,0,0,1724,23,655
1100,서울특별시,1103,용산구,,한강로동제4투,2635,1874,350,1474,28,0,5,0,0,0,0,1,0,0,1858,16,761
1100,서울특별시,1103,용산구,,한강로동제5투,2147,1368,417,895,33,0,9,0,0,0,3,0,0,0,1357,11,779
1100,서울특별시,1103,용산구,이촌제1동,소계,19821,15471,3666,11389,299,3,29,2,5,6,5,4,2,1,15411,60,4350
1100,서울특별시,1103,용산구,,관내사전투표,6824,6824,1990,4700,102,1,7,2,0,0,1,2,1,0,6806,18,0
1100,서울특별시,1103,용산구,,이촌제1동제1투,2915,1960,295,1607,41,0,5,0,1,0,3,0,0,0,1952,8,955
1100,서울특별시,1103,용산구,,이촌제1동제2투,3788,2256,512,1663,60,0,9,0,0,2,0,0,0,1,2247,9,1532
1100,서울특별시,1103,용산구,,이촌제1동제3투,2440,1746,323,1376,30,2,4,0,3,0,0,0,0,0,1738,8,694
1100,서울특별시,1103,용산구,,이촌제1동제4투,2786,1973,477,1412,58,0,3,0,1,4,0,2,1,0,1958,15,813
1100,서울특별시,1103,용산구,,이촌제1동제5투,1068,712,69,631,8,0,1,0,0,0,1,0,0,0,710,2,356
